Date,Time,Headline,Body Context
3/17/2025,14:50,Girona v Liverpool - did you know?,"This will be the first meeting between Girona and Liverpool in European competition. Girona have never faced an English side before, while they will be the 13th different Spanish side that the Reds have faced in Europe. Spanish teams are winless in their last seven games against English opponents in the Champions League (D3 L4), since Real Madrid’s 2-0 win over Chelsea in April 2023."
3/17/2025,07:32,Gossip: Reds start Salah contract negotiations,"Liverpool have made an opening contract offer to 32-year-old Egypt forward Mohamed Salah.(Athletic - subscription required), external The Reds are also looking to tie 33-year-old Netherlands centre-back Virgil van Dijk and 26-year-old England right-back Trent Alexander-Arnold to new deals.(Star), external Meanwhile,Manchester Citycould swoop to blow Liverpool away in a deal to sign 25-year-old Spain midfielder Martin Zubimendi from Real Sociedad.(Football Insider), external Want more transfer news? Read Monday's full gossip column"
3/17/2025,07:54,'A monumental battle',Planet Premier League pundits Nedum Onuoha and Gilberto Silva discuss their memories of Goodison Park before the final Merseyside league derby at the ground. This video can not be played  Get the show in full on BBC Sounds
3/17/2025,19:41,Sutton's predictions: Everton v Liverpool,"Chris Sutton is making predictions for all 380 Premier League games this season, against a variety of guests. For week 15 he takes on Dougie Payne, bassist with rock band Travis. Sutton's prediction: 1-2 Liverpool let victory slip away right at the end of their game atNewcastleon Wednesday, with Caoimhin Kelleher's mistake proving costly. But he has been excellent for them while Alisson has been out injured and I don't think a draw at St James' Park is a bad result. Everton come into this game in better form following their win overWolves, which was a huge result for Toffees boss Sean Dyche after the run they were on. They can definitely make things difficult for Liverpool, and I suspect they will be fairly direct when they attack, but Arne Slot's side should have too much quality for them. Payne's prediction: 1-3 At the start of the week I thought Liverpool would absolutely pump Everton, but then Everton put four goals past Wolves. I still think Liverpool will win, but it won't be as simple for them. Read the full predictions and have your say here"
3/17/2025,18:51,🎧 Merseyside derby: Five of the madder moments,"From the Don Hutchison disallowed goal to the Luis Suarez dive celebration, BBC Radio Merseyside has looked back on five of the stranger things from previous Merseyside derbies. Will they bring back memories of joy or rage? Find out on BBC Sounds here"
3/17/2025,18:22,Slot hoping Liverpool learn from Everton defeat in April,"Arne Slot warmed up for his first Merseyside derby by watching Liverpool's defeat atEvertonin April. In that game, the Reds were beaten 2-0 under former manager Jurgen Klopp as the Toffees took great delight in putting a massive dent in the title challenge of their local rivals. Liverpool fans will be hoping there is no repeat as they go into Saturday's game at 12:30 GMT with a seven-point lead at the top of the Premier League. ""I was a bit surprised after half an hour because Liverpool had the ball most of the time but there were 10 fouls by a Liverpool player and only one from Everton,"" said Slot when speaking about April's game at his news conference on Friday. ""We have to be aggressive but in a smart way, especially because they are a big threat from set-pieces."" Liverpool were held to a 3-3 draw atNewcastle Unitedon Wednesday, while Everton beatWolves4-0. Slot is expecting a fervent atmosphere at Goodison Park, especially as the game is set to mark the final Merseyside derby in the league before the Blues move ground. ""The fans will be loud - just as loud as the Newcastle ones and maybe louder - so we have to be prepared for everything,"" he added."
3/17/2025,17:57,Kelleher and pressure - Slot snippets,This video can not be played  Liverpool boss Arne Slot has been speaking to the media before Saturday's game at Everton. He addressed debate over a mistake in Wednesday's draw at Newcastle by goalkeeper Caoimhin Kelleher - which you can see below - and answered questions on dealing with pressure - which you can enjoy above. This video can not be played 
3/17/2025,17:24,Where would they be without him?,"It seems like each night brings a social media rumour over Mohamed Salah's contract situation as eager fans share snippets of gossip about the saga being over. The wait goes on as Liverpool prepare for Saturday's meeting with local rivalsEverton. The Toffees have done a decent job of taming Salah, who has found the net seven times in fixtures against them. That's less than he has against the likes ofManchester City(eight),Arsenal(11) andManchester United(12). This season, though, he has raced away from team-mates - scoring 13 times and assisting on eight occasions for a total of 21 direct goal involvements. The nearest player to him for the Reds is Luis Diaz, on a combined seven. Where would they be without him? Liverpool fans will hope they don't need to find the answer to that question any time soon."
3/17/2025,14:08,"Slot on his first derby, Kelleher and being 'smart'","Liverpool boss Arne Slot has been speaking to the media before Saturday's Premier League game againstEverton(kick-off 12:30 GMT). Here are the key lines from his news conference: No injured players will recover in time for the Merseyside derby, with Alisson the closest to making his return. Slot said the derby ""is going to be special for everyone"", adding: ""It being the last one at Goodison [Park] makes it even more special."" On what he expects from his first one: ""It's only a nice experience if the result goes your way. We know we have to be ready against a tough team. The fans will be loud. We have to be prepared for everything in this game."" He wants his team ""to be aggressive in a smart way"" because having watched last season's game back, Liverpool gave away too many fouls considering the possession stats. He said Everton are ""a big threat from set pieces,"" so ""unnecessary free kicks"" will not help his side get a result. On Caoimhin Kelleher, who was at fault forNewcastle'sequaliser on Wednesday: ""If you make a mistake as a goalkeeper it's difficult for someone else to cover it up for you. He's always there to help us. We just unfortunately couldn't be there to help him."" More on Liverpool's number two: ""He's in a good place, although he's disappointed like the others for dropping points from a winning situation. He can go into this game with a lot of confidence."" On whether he is thinking about the high winds that are expected on Merseyside: ""Not at the moment but you have to take it into consideration. Not in the line-up but in the execution of the players. It can have an influence."" Alexis Mac Allister is suspended for this match but Slot is confident they have enough available players to fill in. Slot added: ""You know throughout the season this will happen but it is always in these moments when you feel like 'oh we could have used him in this one!'"" On Jarell Quansah's performance at right-back on Wednesday: ""Quansah played quite a good game. From what I'm told not everyone agrees with me on that. But in his one v ones he had no problems."" Slot said Conor Bradley is a similar type to Trent Alexander-Arnold, in that ""he tries to attack the goal and make the overlaps"", whereas Quansah ""is more behind the ball"". Follow all of Friday's Premier League news conferences and the rest of the day's football news"
3/17/2025,10:55,Can Liverpool stop Everton damaging title challenge?,"The big games keep coming for Premier League leaders Liverpool and head coach Arne Slot. Following wins over Real Madrid andManchester Citybefore a thrilling draw atNewcastle United, the Reds now face a short trip to face local rivalsEvertonon Saturday (12:30 GMT). It will be Slot's first derby but is set to be the last one in the league at Goodison Park before Everton's planned move to their new stadium for next season. The blue side of Merseyside will want to make it a game to remember by damaging Liverpool's title challenge, while the Reds will want to get back to winning ways to keep the chasing pack at arm's length. Slot is due to speaking to the media at about 13:15 GMT and it will be interesting to hear what he has got to say about where his side are at. They had a poor first half at St James' Park on Wednesday so are the strains of the season starting to show? Joe Gomez and Jarell Quansah started in defence at Newcastle as the injuries have  started to pile up for the Reds, with centre-back Ibrahima Konate, right-back Conor Bradley and left-back Kostas Tsimikas out for a few weeks. Keeper Alisson, forward Diogo Jota and winger Federico Chiesa have been out for a while and we'll find out where they are at on the road to their return. Slot gives very little away when asked about the futures of Trent Alexander-Arnold, Mohamed Salah and Virgil van Dijk, who are out of contract at the end of the season, and expect the same if he is questioned again on the issue. Come back to this page later on Friday for all the key lines from Slot Follow all of Friday's Premier League news conferences and the rest of the day's football news here"
3/17/2025,09:43,'Diabolical' mistakes and is Nunez good enough?,"Liverpool fan Peter Bolster speaking to BBC Radio Merseyside on Caoimhín Kelleher's mistake in the 3-3 draw at Newcastle:""It was just diabolical. Inexcusable by the keeper. You cannot defend that type of decision making. As well as he has done coming in over the last few months and in cup competitions over the last few seasons, when you're playing at the highest level, you have to do the right thing. Just to leave it was disgraceful. ""He's done it before. I think it was the Villa game where he left it and got away with it. There is patterns in his play. ""This is not knee-jerk. He's a number two keeper who has come in and done very well. It has to end the debate about bringing Alisson back in. ""It was the nature of the mistake and the fact it has happened before. ""Is it a point gained? The reason we were so happy to go 11 clear of City and nine of Arsenal was to have an off night like that. It was the midweek game, the tricky game."" Some fans contacted BBC Radio Merseyside about the form of Darwin Nunez and Bolster commented:""He was shocking. I think his all-round game. When I was a kid Michael Owen came back for five or six games and hadn't scored and it was a headline. Why doesn't no one talk about Nunez? He has two Premier League goals this season, three in 18 in all competitions. It's simply not good enough for a Liverpool striker. ""He's 25, not a young lad. So when we talk about a young player with attributes to refine, it's simply not true. He gave the ball away over and over again. If he didn't he passed behind players and slowed counter-attacks down. He is not a good enough footballer for a top side, simple as that."" Listen to more of the debate on BBC Radio Merseyside"
3/17/2025,09:23,Did you know?,"This is Arne Slot's first meeting withEvertonas Liverpool manager. Only one Reds boss has won their first ever league Merseyside derby when that match has come away from home, with Kenny Dalglish overseeing a 3-2 victory in September 1985."
3/17/2025,09:22,Liverpool's superstitious side,"Ray Houghton has been speaking about the superstitions at Liverpool during his time at Anfield - and the time he was stitched up by his team-mates to sit in manager Kenny Dalglish's chair before his first game for the club. On the latest episode of the BBC's Sacked in the Morning podcast, Houghton said: ""When you were getting a bus for away games, you sat in the same seats. ""It was virtually the same teams every day in training - you couldn't change over. ""Even your meal on a Friday night, it was really basic. There's only three meals you could have, there was fish and chips and spaghetti, but you couldn't say 'no, I want X, Y and Z' - nothing like that."" Houghton played more than 150 games for Liverpool between 1987 and 1992, but he might not have made an appearance for the club at all after upsetting Dalglish during the pre-match meal before his first game. ""I didn't know where to sit - it's my first game."" Houghton said. ""So the lads said to me 'go sit in that chair there'. So I sat down and had a sixth sense something was wrong because I could see them giggling and laughing - I thought I'd spilt something down my shirt and tie. ""Then the doors opened and in walked Kenny Dalglish, straight over and went 'you're sitting in my chair, what are you going to do?' And I'm thinking 'what am I going to do?'"" Despite everyone else in the room expecting Houghton to give his seat up for the manager, he stayed where he was. ""I said 'I'm going to sit here'. 'You sure?' 'Yeah, I'm going to sit here'. ""[Dalglish] went OK, and sat somewhere. I felt ten feet tall. didn't I?"" When it came to picking the team, Dalglish looked across the room pointing at those playing, before focusing on Houghton: ""'Sub, you. Don't ever sit in my chair again. Got it?'"" Thankfully for Houghton, his Liverpool career did not end that day and he helped the club achieve two league titles and two FA Cups in his time with the Reds. Listen to the full episode on BBC Sounds"
3/17/2025,07:27,Gossip: Reds in talks for Leverkusen's Frimpong,"Liverpool are in contact with Bayer Leverkusen over a move for 23-year-old Dutch right-back Jeremie Frimpong.(Caught Offside), external BrightonandSouthamptonare tracking 18-year-old Motherwell teenager Lennon Miller, with the Scotland Under-21 international also interesting Liverpool andNewcastle.(Daily Mail - subscription required), external Liverpool are confident France defender Ibrahima Konate, 25, will sign a new contract with the club as talks progress over a new deal.(Fabrizio Romano), external Want more transfer stories? Read Friday's full gossip column"
3/17/2025,14:40,Nostalgic night under St James' Park lights,"Wednesday's 3-3 draw between Newcastle and Liverpool provided a lovely feeling of nostalgia for many people watching as it was a game of old. It was a great game and there is always an energy around midweek nights at St James' Park. Newcastle were very much on the front foot in the first half and it was a great goal from Alexander Isak. Liverpool weren't at their absolute best but Arne Slot is really good at tweaking his team at half-time to bring out a better version of them in the second half. Even when Liverpool scored, Newcastle were still pushing forward and then when they equalised the noise level inside the stadium went up again. At 3-2 you probably thought the game was over, so fair play to Newcastle for bouncing back. That came through a mistake by Caoimhin Kelleher, which 99 times out of 100 would not have been punished the way it was. The finish from Fabian Schar is not getting enough credit and it will probably be one of the best finishes of the season. It was just an incredible game and the Newcastle fans will have loved it. From a Liverpool perspective, it probably serves as a bit of a reminder of what is ahead of them this season. They might want to win the Premier League title but there will be hiccups along the way and Wednesday's result was a big boost for those teams around them in the title race. Nedum Onuoha was speaking to BBC Sport's Katie Stafford"
3/17/2025,14:11,'It's about people coming together to help those most in need',"While Saturday's Merseyside derby throws up the usual conflicts between Everton and Liverpool supporters, this weekend's edition holds further significance as fans look to come together to combat food poverty in the city. Saturday's match will be the last Premier League derby at Goodison Park, as Everton's new stadium nears completion, and Katie Carter from fans' group The 1878s spoke to BBC Radio Merseyside on Thursday about how they want to mark the fixture. ""We do the flags at Goodison and we kindly have fans who sponsor our displays,"" she said. ""We decided we always ask people to donate to us to be able to make the flags happen. We decided, why not give something back? How about we try our utmost to make this the biggest collection that the foodbanks have ever had at a football game? ""It's not about Everton or Liverpool, it's about people in the city coming together as we always do to help those most in need. If every single fan that went to the game, if possible, could bring one tin of food or toiletries, there wouldn't be one hungry kid in this city on Saturday night. ""How good would that make you feel, knowing you have been a part of that and helped the people who most need it?"" When people see foodbank donations, the assumption is that food is the only thing those in poverty need. As Katie explains, the problems are rooted deeper than that. ""Things have cropped up this week that we didn't know about,"" she added. ""There are thousands of children on Merseyside who go to school with no deodorant on and haven't been washed. They don't have the products to do that. ""There is so much more than just providing food to people. Let's help these children have better hygiene and stuff like that when they are going to school."""
3/17/2025,11:59,Newcastle 3-3 Liverpool - the fans' verdict,"We asked for your thoughts after Wednesday's Premier League game between Newcastle and Liverpool. Here are some of your comments: Newcastle fans Wardy:Wow. So, yet again we go toe to toe with the best the Premier League has to offer. If we can just maintain this level of intensity and commitment, we will climb the table. No more excuses lads - no fixture congestion, few injuries, everything to play for. Come on!! Simon:What a difference between the team that turned up last night against Liverpool.  To a man every ball was fought for, the press, the number of turnovers and the number of chances created were exceptional. This is by far our best performance of the season. Shoutout for the fans who acted as the 12th Man. A pleasure to watch. James:Two points lost rather than a point gained, however, a better performance. Could've been 3-0 up at half time and they were punished with their mistakes for Liverpool's goals. The lack of conviction in some chances has been the downfall this season so far. Ernie:Really entertaining game. Glad to get a point. Could have been three but for a couple of defensive errors but Liverpool are a dangerous side all over the park. Tonali and Big Joe were excellent. Philippe:Great game. Isak on fire and Gordon more influential on the left. Tonali did very well also. In Howe we trust. How did the referee blow the final whistle when we were three against one? It should have been ours for a last grasp winner for 4-3. Liverpool fans Tim Wadsworth:A point was well deserved against a high press team who were the better team on the night. Would love Isak to be our number nine. A goalkeeper error in the end but how many saves has he made for us so far? Three points a must at Goodison on Saturday. Ruhel:Don't blame Kelleher for the Newcastle Goal. He has saved us on numerous occasions. I blame Nunez for missing chances again. Not good enough for Liverpool. Need to buy a striker in January as Jota is injury prone. Ken Adams:Conceding so late feels more like points dropped than points gained. Have to bounce back at Goodison on Saturday to regain momentum. Won't be easy if the players don't win their individual duels. Quite a few lost composure under pressure and the reaction to a small setback is now vital. Chris:Started off too slow and gave Newcastle momentum. Much better second half, but the Reds have been brilliant so far, and one average performance occasionally to be expected. But a point earned. Get Mo and Virgil signed please. "
3/17/2025,08:46,Salah is 'irreplaceable' - Slot,"This video can not be played  Liverpool boss Arne Slot says Mohamed Salah is ""irreplaceable"". The forward scored two in Wednesday's 3-3 draw at Newcastle, with fan pressure mounting on the club to secure Salah's future as his contract nears its summer expiry. Slot told Amazon Prime: ""Every time we need Mo Salah he scores a goal. ""We are hoping and expecting he can continue this for a long time. He was outstanding in the second half, he did many special things for us."" Salah, 32, has been involved in 13 goals across his last seven Premier League games (nine goals, four assists). He now sits fifth in the club's all-time list of top scorers, just two goals behind Billy Liddell in fourth. Speaking to BBC Match of the Day, Slot said:""He is irreplaceable because every time he plays 90 minutes. So that probably tells you everything. And we all see how important he is with his goals and his assists. The special thing about him is he doesn't even have to play a very good first hour to be so special in the last half hour."""
3/17/2025,08:30,Was there a 'weakness' at the back?,"FormerChelseawinger Pat Nevin says ""it is encouragement for every other team"" in the Premier League that Newcastle were able to score three against Liverpool. Arne Slot's side have had the best defence in the league this season, in terms of goals conceded, but looked more vulnerable at St James' Park. ""Liverpool's defence in the first half didn't actually look that good,"" said Nevin on the BBC Radio 5 Live Football Daily podcast. ""It was unbalanced and it didn't look as well structured. ""If Trent Alexander-Arnold can't play at right-back then they would normally have Conor Bradley there, but he's not available either. Teams will look at that side and see a weakness. ""Newcastle noticeably went long a lot because they had spotted there was not a lot of pace in Liverpool's back line. We hadn't spotted that weakness before but going over the top and getting in behind is something other teams might now look at doing. ""But having said, that soon stopped as soon as Alexander-Arnold came on!"" Listen to the full discussion on BBC Sounds"
3/17/2025,07:53,'A classic game that you didn't want to end',"Former Premier League winger Pat Nevin says he did not want Newcastle's end-to-end game with Liverpool to end. ""It was one of the best games I've seen this season,"" said Nevin on BBC Radio 5 Live. ""It had ebb and flow. ""Tired players create space and when you get space on a football field, it is good players that make capital. That was a display from very, very good players. ""Alexander Isak was phenomenal. Every time he got the ball in the first half he was making chances and was unstoppable when he was dribbling. ""In the second-half it was like Mohamed Salah responded and said 'I can do that too' and he started to do the same. ""It was a classic game that you didn't want to end. It was great fun to watch. Both sides will be happy with the point in the end."" Listen to the Football Daily podcast on BBC Sounds"
3/17/2025,07:52,Catch up on the Premier League action,"Gary Lineker presents highlights and analysis from eight midweek Premier League fixtures. If you missed Match of the Day,you can catch up now on BBC iPlayer. Listen back to full match commentaries on BBC Sounds: Ipswich Town 0-1 Crystal Palace Leicester City 3-1 West Ham United Newcastle United 3-3 Liverpool Arsenal 2-0 Manchester United Aston Villa 3-1 Brentford"
3/17/2025,07:51,Did you know?,"Mohamed Salah has been directly involved in 13 goals across his last seven Premier League games (nine goals, four assists), while it is just the third time a Liverpool player has netted in seven consecutive matches in the competition (after Daniel Sturridge in 2014 & Salah in 2021)."
3/17/2025,07:42,Gossip: Van Dijk unhappy with new contract offer,"Netherlands defender Virgil van Dijk has received a contract offer from Liverpool but it falls short of the 33-year-old's expectations.(Athletic - subscription required), external Liverpool andArsenalare monitoring LA Galaxy’s 23-year-old winger Gabriel Pec.(Caught Offside), external Want more transfer news? Read Thursday's full gossip column"
3/17/2025,23:52,Newcastle 3-3 Liverpool - One of the best of the season?,"This was a game that certainly provided value for money for those watching. The ebb and flow meant it was hard to take your eyes off of it as Liverpool twice battled back to level, led at one stage before having to settle for a draw. It was a game that was played at a high tempo throughout and gave reasons for encouragement for both sets of fans. For Liverpool supporters, while not coming away with three points will have been disappointing, the fighting spirit shown by their side should be considered encouraging because that will be needed on plenty of occasions in this title battle. The draw means Liverpool's advantage at the top is cut to seven points but with plenty of games to be played in December there's going to be twists and turns to come."
3/17/2025,21:55,'Maybe 3-3 is what the game deserved' - Slot,"Liverpool boss Arne Slot, speaking to Amazon Prime after the 3-3 draw against Newcastle:""I have mixed feelings, we were outstanding in the second half but we were not good enough in the first half. Maybe 3-3 is what the game deserved. ""They were really aggressive and forced us into mistakes but we were so much better in the second half. I knew the game could be changed around, we were much better with the ball. ""After the week we had, we could change the game which is a very positive thing to take. Every time we need Mo Salah, he scores a goal. ""We are hoping and expecting he can continue this for a long time. He was outstanding in the second half, he did many special things for us."""
3/17/2025,21:27,Newcastle 3-3 Liverpool - send us your thoughts,Were you at the game or following from elsewhere? Have your say on Newcastle's performance What did you make of Liverpool's display? Come back to this page on Thursday to find a selection of your replies
3/17/2025,18:06,Follow Wednesday's Premier League games live,"Six matches make up Wednesday's Premier League action, and we will bring you every moment. Manchester City v Nottingham Forest Everton v Wolves Newcastle v Liverpool -listen on BBC Radio 5 Sports Extra Southampton v Chelsea Arsenal v Manchester United (20:15 GMT) -listen on BBC Radio 5 Live Aston Villa v Brentford (20:15 GMT) All kick-off times are 19:30 GMT unless stated. Commentary of all six games available on the BBC Sport website and app. Follow all the action and reaction here"
3/17/2025,15:39,'Contract troubles not spooking the fans is telling',"Liverpool look like a juggernaut that no-one seems capable of stopping. Even the contractual uncertainty over the beloved and still utterly brilliant Mo Salah, the imperious Virgil van Dijk and classy Trent Alexander-Arnold isn't spooking the fans in any discernible way. That really is saying something. The Kopites must think that if they can lose Jurgen Klopp and still stay on an upward trajectory, then they probably ought to trust the process whoever is on the pitch. For his part, if Arne Slot keeps this momentum going, they will be mentioning him alongside Bill Shankly, Kenny Dalglish and Klopp soon enough. Over the space of 90 minutes againstManchester City, Liverpool became undisputed favourites to take the title. They still are not certainties by any calculation, even with a nine-point lead over their current nearest challengersChelseaandArsenal- but they have the edge. Sign up to read more from Pat Nevin in his Football Extra newsletter"
3/17/2025,13:16,Can Liverpool tame 'ferocious and formidable'  St James' Park?,"Another day, another high-profile fixture for Liverpool - who continue to take almost all before them. Within four days at Anfield last week they brushed aside the European champions and Premier League champions with a swagger and poise that meant the 2-0 scorelines vastly underplayed the Reds' advantage. Arne Slot's achievements so far have been widely applauded and it is easy to see why. Much has been made of the more measured and controlled approach favoured by the new boss compared with Jurgen Klopp, but one of the many admirable aspects of the victories over Real Madrid andManchester Citywas the fast and furious way they set about their opponents. In both matches their dominance could easily have led to a three or four-goal lead by half-time. There was an intensity to their play in the first period of both games that was matched by the intelligent way they approached the remaining time. Confidence and self-belief is now running through the very core of the team, whatever the starting line-up. Slot has managed the squad impressively. Curtis Jones, in the form of his life, was surprisingly left out of the side for the City game. Yet his replacement, Dominik Szoboszlai, gave his best performance of the season so far. The injuries to Ibrahima Konate and Conor Bradley could hardly have come at a worse time, but the depth and quality in the squad means they look capable of coping - or at least so far. Newcastle at St James' Park represents another significant challenge, though. Despite a mostly underwhelming opening third to the season so far, Eddie Howe's team do have the capacity to cause problems for even the most resolute of defences. The stadium can be a ferocious and formidable venue, particularly for night matches. It also promises to give us another insight into just how well equipped Liverpool are to becoming a very real deal. Listen to live BBC Radio Merseyside commentary of Newcastle v Liverpool (95.8 FM, Freeview channel 714 and via BBC Sounds) on Wednesday Listen toTotal Sport Merseysidefrom 18:00 on weeknights andfind details here of live Liverpool match commentaries Explore Liverpool content on BBC Sounds"
3/17/2025,12:57,Will Isak play?,"Newcastle striker Alexander Isak appears to have ruled himself in for Wednesday's Premier League game against leaders Liverpool. In his pre-match news conference on Tuesday, Magpies boss Eddie Howe stated that Isak had not been in training following the hip injury he picked up against Crystal Palace that forced him to be withdrawn. While Howe did not expect it to be a long-term problem, he said it would be about ""time and pain management"" for the forward. But speaking to Bein Sports, Isak said: ""It was a knock to my hip and it was too painful to carry on - but it's developed pretty good so, I feel good and hopefully 100%."" When asked whether he is fit to face Liverpool at St James' Park, he replied: ""That's the plan."" Isak has four goals and two assists in 11 appearances this season in the Premier League."
3/17/2025,11:49,Sutton's predictions: Newcastle v Liverpool,"Chris Sutton is making predictions for all 380 Premier League games this season, against a variety of guests. For week 14 he takes on James Ryan, bassist with rock band The Slow Readers Club. Sutton's prediction: 1-2 Newcastle have looked a little flat recently, and have been lacking a cutting edge. This is still a tough game for Liverpool, though, off the back of such a big week for them with wins over Real Madrid andManchester City. The Magpies have already beatenArsenalat St James' Park this season and they are certainly capable of getting something against Liverpool too, but you just cannot back against the leaders at the moment. Arne Slot has such great strength in depth right through his squad and they can win games in different ways. Even if they do drop points here, their bubble is not going to burst any time soon. Ryan's prediction: 1-1 I am purely basing this on my dislike of Liverpool. I need Newcastle to get something, just to slow Liverpool down a bit. Read the full predictions and have your say here"
3/17/2025,11:47,Newcastle v Liverpool: Did you know?,"Newcastle have lost their past six Premier League games against Liverpool, and are without a win in 15 against the Reds since a 2-0 win in December 2015 (D4 L11). Liverpool have won 11 Premier League games in which they have trailed against the Magpies - the most comeback wins one side has against another in the competition's history."
3/17/2025,10:51,'Liverpool have the experience to see it through',"""It's a big week [for Liverpool] but they now have a bit of breathing room,"" Rory Smith, the New York Times' soccer correspondent believes. Speaking on BBC Radio 5 Live's Monday Night Club, Smith said that the Reds have a strong core of players ""that have been there and done it"". Smith said: ""They know how to put together a season of 90-plus points and they now have a lead to play with. ""It's very early, but they do have the experience to see it through."" This video can not be played  Watch the full episode on BBC iPlayerorlisten on BBC Sounds"
3/17/2025,09:11,'Still a lot of points to be played for' - Houghton on Liverpool,"Former Liverpool midfielder Ray Houghton is the guest on the latest episode of the Sacked In The Morning podcast. He's been speaking about the Reds' title challenge and was asked if the Premier League is Liverpool's to lose:""It's still early. Everyone's putting that out there. What I'm saying is, if you blow up from here, you're not very good. That's not the case. They've got themselves into a good position. That's all it is. Just in a good position at the moment. Still a lot of games, still a lot of points to be played for. ""When you know what the Premier League is like, you've seenMan Cityin the last four seasons. They've been an absolute phenomenon. They're struggling at the moment, and that's because Rodri is out. He's just been such an influence for Manchester City. He's not there at the moment and they're just struggling a little bit. But Liverpool just have to continue doing what they're doing. ""I watched the game againstSouthampton, and I've got to be honest, defensively, they weren't quite switched on. But with the front players that they've got, you always think Liverpool are going to score goals. I think they'll outscore the opposition. And if they can keep most of the players fit, Liverpool have got that quality to score goals and win matches. ""The month of December is absolutely huge. Ask me after December, I'll give you a better indication where they are and where they could end up."" Listen to the episode in full on BBC Sounds"
3/17/2025,07:52,Gossip: Reds prepared to spend almost £100m in January,"Liverpool are planning to make a combined £91m January move forBournemouth's21-year-old Hungary left-back Milos Kerkez and Real Sociedad's Spain midfielder Martin Zubimendi, 25.(Teamtalk), external Real Madrid only want to sign Liverpool's England right-back Trent Alexander-Arnold, 26, on a free transfer.(Telegraph - subscription required), external Want more transfer stories? Read Wednesday's full gossip column"
3/17/2025,17:13,Slot responds to Neville U-turn,"This video can not be played  Liverpool head coach Arne Slot responded to Gary Neville's U-turn on the Reds' title chances this season after predicting they would finish fifth in the Premier League table. Following Sunday's win overManchester City, Neville told Sky Sports: ""There's a real expectation but they'll be very, very strong favourites."" And Slot joked on Tuesday: ""Gary Neville had a different opinion about us at the start of the season!"" The Dutchman went on to play down the 'favourites' tag and said ""we’re not even halfway through the season yet""."
3/17/2025,15:00,Boro's Conway 'loves' playing alongside Doak,"Middlesbrough forward Tommy Conway admits he loves playing alongside on-loan Liverpool winger Ben Doak. Conway, 22, scored either side of half-time in the3-1 win over Hull Citythanks to two assists from Doak, who he also plays with for the Scotland national team. ""I love him, not only on the pitch does he cause carnage and creates but off the pitch as well, he's a good mate of mine,"" Conway told BBC Radio Tees. ""When we're away with Scotland, we're always chilling out together. ""He said he's going to send me the invoice and I did say 'look Beno, I had to do a little bit for you'. ""You always know he's going to create something - it gives me confidence and makes me think of my next move so I need to make sure I'm in the box and timing my run correctly to get on the end of it."" Since Conway made hissummer moveto the Riverside from Bristol City, he has notched eight goals in his first 14 league appearances. However, the striker claims he doesn't care who provides the goals as long as the team continue to climb the league table - where they currently sit fifth. ""It doesn’t matter who scores, I just want to be part of a successful team that’s going one place,"" he added."
3/17/2025,13:49,'We don't really have a replacement for Mo',"Liverpool head coach Arne Slot says it ""is a bit"" of a danger that they rely too heavily on Mohamed Salah. The forward has made 20 appearances so far this season, scoring 13 goals and assisting 11. ""I am not worried his numbers will drop off but more about an injury,"" said Slot. ""Federico Chiesa has had a difficult start because of injuries, so we don't really have a replacement for Mo. ""But Harvey Elliott is getting fitter and fitter and has played this position before. The best thing that can happen to us is Mo stays fit and keeps producing these numbers."""
3/17/2025,11:04,"'For us, it’s not a dead-special thing to be top of the league' - Slot","Liverpool head coach Arne Slot says it helps that his side can draw on their previous experiences of title races and cup competitions to maintain their current form. Despite the Reds sitting nine points clear ofArsenalandChelseain the Premier League, Slot says his squad have their ""feet on the ground"" in terms of not getting ahead of themselves. ""It is important,"" said Slot on their positioning in the league and Europe. ""But it is also the culture of this club. ""For us, it’s not a dead-special thing to be top of the league and Champions League. This team and players are used to competing for every trophy. It helps that they have experienced this. ""It also helps that they have competed and then come up short. They know it’s a long season and to win the league against Chelsea, Arsenal andManchester City- because they are who I see as a our main competitors - means they will have to be on top of their game for nine or 10 months. ""If you are down for just one second then those clubs show up."""
